geo_id,geo_type,year,var,value,units,delta_percent,order_equalInterval,order_jenks,order_quintile,class_label_equalInterval,class_label_jenks,class_label_quintile,maxValue_equalInterval,maxValue_jenks,maxValue_quintile,minValue_equalInterval,minValue_jenks,minValue_quintile,color_equalInterval,color_jenks,color_quintile,class_delta_percent_quintile_maxValue,class_delta_percent_quintile_minValue,order_delta_percent_quintiles,class_label_delta_percent_quintiles,color_delta_percent_quintiles,var_rank,val_numeric
390430408001,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,0,2,>=0-0,#69B5CB,4,1
390430408001,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,0,3,>=0-0,#47A3CB,4,1
390430408001,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,0,4,>=0-0,#4683BA,4,1
390430408001,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,11.585365853658537,0,5,>=0-11.59,#4174B0,4,1
390430408001,Census Block Group,2015,percUnemployed,0,%,NA,1,1,1,>=0-0.04,>=0-0.03,>=0-0.03,0.0353253652058433,0.0274442538593482,0.029164965014021618,0,0,0,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,0
390430408001,Census Block Group,2015,pop_total,705,people,NA,2,2,2,>=533.4-812.8,>=532-823,>=698.4-815.4,812.8,823,815.4,533.4,532,698.4,#69B5CB,#69B5CB,#69B5CB,NA,NA,NA,NA,NA,8,705
390430408001,Census Block Group,2019,pop_total,866,people,22.836879432624112,2,3,3,>=640.6-1001.2,>=726-1024,>=763.6-868,1001.2,1024,868,640.6,726,763.6,#69B5CB,#47A3CB,#47A3CB,59.274193548387096,11.272428301978046,5,>=11.27-59.27,#4174B0,20,866
390430408001,Census Block Group,2015,rentIncomeRatioMedian,23.6,ratio,NA,2,2,1,>=21.04-28.28,>=18.9-28.77,>=13.8-23.9,28.28,28.771,23.9,21.04,18.9,13.8,#69B5CB,#69B5CB,#87CED2,NA,NA,NA,NA,NA,6,23.6
390430408001,Census Block Group,2019,rentIncomeRatioMedian,22.3,ratio,-5.508474576271189,1,2,1,>=18.5-25,>=19.8-25.6,>=18.5-22.63,25,25.6,22.625600000000006,18.5,19.8,18.5,#87CED2,#69B5CB,#87CED2,-4.673156530045938,-10.18842975206611,3,>=-10.19--4.67,#47A3CB,6,22.3
390430408001,Census Block Group,2015,rentMedian,386,USD,NA,1,1,1,>=386-449.6,>=386-439,>=386-448.6,449.6,439,448.6,386,386,386,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,386
390430408001,Census Block Group,2019,rentMedian,562,USD,45.59585492227979,2,3,2,>=503-563,>=555-608,>=525.6-566.8,563,608,566.8000000000001,503,555,525.6,#69B5CB,#47A3CB,#69B5CB,84.17085427135679,23.347739856139675,5,>=23.35-84.17,#4174B0,13,562
390430408001,Census Block Group,2015,size_hh_avg,1.09,people,NA,1,1,1,>=1.09-1.48,>=1.09-1.09,>=1.09-2.03,1.48,1.09,2.032,1.09,1.09,1.09,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,1.09
390430408001,Census Block Group,2019,size_hh_avg,1.44,people,32.11009174311925,1,1,1,>=1.44-1.75,>=1.44-1.69,>=1.44-1.94,1.75,1.69,1.942,1.44,1.44,1.44,#87CED2,#87CED2,#87CED2,40.609137055837564,20.690665817139227,5,>=20.69-40.61,#4174B0,1,1.44
390430408001,Census Block Group,2015,PC1,0.2464811923079673,NA,NA,2,3,4,>=-2.25-0.26,>=-1.21-0.96,>=0.14-1.64,0.2576123175121534,0.9568096498762566,1.6445320651214395,-2.245411006661898,-1.212891255437543,0.13785289058013464,#69B5CB,#47A3CB,#4683BA,NA,NA,NA,NA,NA,21,0.2464811923079673
390430408001,Census Block Group,2019,PC1,0.1116963680238279,NA,-54.68361420279554,2,3,3,>=-1.7-0.35,>=-1.16-1.2,>=-1.2-0.41,0.3465942200937704,1.1991137933589948,0.4089207535837559,-1.7038920209351232,-1.1554021165076036,-1.1969607260391921,#69B5CB,#47A3CB,#47A3CB,-16.760387623438444,-66.77497620629384,2,>=-66.77--16.76,#69B5CB,18,0.1116963680238279
390430408002,Census Block Group,2015,homeValuemedian,76400,USD,NA,1,2,2,>=51800-125660,>=71800-95000,>=65880-80640,125660,95000,80640,51800,71800,65880,#87CED2,#69B5CB,#69B5CB,NA,NA,NA,NA,NA,12,76400
390430408002,Census Block Group,2019,homeValuemedian,93500,USD,22.38219895287958,1,2,3,>=57200-103260,>=84300-110100,>=92000-102584,103260,110100,102584,57200,84300,92000,#87CED2,#69B5CB,#47A3CB,25.41501576436075,11.014093739757463,4,>=11.01-25.42,#4683BA,15,93500
390430408002,Census Block Group,2015,income_median,31205,USD,NA,1,2,2,>=15152-31448.6,>=25109-34750,>=28642.2-33755.4,31448.6,34750,33755.4,15152,25109,28642.2,#87CED2,#69B5CB,#69B5CB,NA,NA,NA,NA,NA,10,31205
390430408002,Census Block Group,2019,income_median,21719,USD,-30.398974523313573,1,1,1,>=17472-31727.6,>=17472-26204,>=17472-30039.8,31727.6,26204,30039.8,17472,17472,17472,#87CED2,#87CED2,#87CED2,-14.743023785530943,-38.06925671044334,1,>=-38.07--14.74,#87CED2,2,21719
390430408002,Census Block Group,2015,income_percapita,11755,USD,NA,1,1,1,>=10504-22371,>=10504-17289,>=10504-15934.4,22371,17289,15934.4,10504,10504,10504,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,2,11755
390430408002,Census Block Group,2019,income_percapita,19141,USD,62.832837090599746,1,2,2,>=11980-21214,>=16925-24369,>=16433.6-21623.8,21214,24369,21623.8,11980,16925,16433.6,#87CED2,#69B5CB,#69B5CB,73.55904446580512,33.628259897642636,5,>=33.63-73.56,#4174B0,10,19141
390430408002,Census Block Group,2015,percAgeOver64,9.30232558139535,%,NA,1,1,2,>=5.68-12.12,>=5.68-10.64,>=8.91-14.38,12.12153735686482,10.635155096011816,14.37596699753534,5.683836589698046,5.683836589698046,8.90890015737017,#87CED2,#87CED2,#69B5CB,NA,NA,NA,NA,NA,8,9.30232558139535
390430408002,Census Block Group,2019,percAgeOver64,7.594936708860759,%,-18.354430379746844,1,1,1,>=3.82-15.82,>=3.82-7.59,>=3.82-11.12,15.816291751874575,7.594936708860759,11.119356833642549,3.8194444444444446,3.8194444444444446,3.8194444444444446,#87CED2,#87CED2,#87CED2,-9.97896874686168,-26.46165113306284,2,>=-26.46--9.98,#69B5CB,5,7.594936708860759
390430408002,Census Block Group,2015,percAgeUnder5,13.341493268053856,%,NA,4,5,5,>=10.16-13.54,>=10.04-16.93,>=9.34-16.93,13.542074363992171,16.927592954990214,16.927592954990214,10.156555772994128,10.040705563093622,9.335400696774887,#4683BA,#4174B0,#4174B0,NA,NA,NA,NA,NA,30,13.341493268053856
390430408002,Census Block Group,2019,percAgeUnder5,0,%,-100.00000000000001,1,1,1,>=0-4.42,>=0-1.84,>=0-2.19,4.421768707482993,1.8387553041018387,2.1898406187938706,0,0,0,#87CED2,#87CED2,#87CED2,-83.56536502546689,-100.00000000000001,1,>=-100--83.57,#87CED2,1,0
390430408002,Census Block Group,2015,percBelow200FPL,83.10893512851897,%,NA,5,5,5,>=81.58-100,>=73.54-100,>=62.71-100,100,100,100,81.58371040723982,73.541842772612,62.706883027747814,#4174B0,#4174B0,#4174B0,NA,NA,NA,NA,NA,32,83.10893512851897
390430408002,Census Block Group,2019,percBelow200FPL,73.20675105485233,%,-11.914704548137907,5,5,5,>=59.37-73.21,>=65.88-73.21,>=65.49-73.21,73.20675105485233,73.20675105485233,73.20675105485233,59.36897227245329,65.87957497048407,65.48861904010936,#4174B0,#4174B0,#4174B0,2.090281713090275,-16.614880930517288,3,>=-16.61-2.09,#47A3CB,33,73.20675105485233
390430408002,Census Block Group,2015,percBlueCollar,90.37037037037037,%,NA,5,4,5,>=88.8-100,>=83.07-90.37,>=85.73-100,100,90.37037037037037,100,88.7958115183246,83.07210031347962,85.72554098537586,#4174B0,#4683BA,#4174B0,NA,NA,NA,NA,NA,31,90.37037037037037
390430408002,Census Block Group,2019,percBlueCollar,77.46478873239437,%,-14.280766566612787,4,4,3,>=77.06-88.53,>=73.06-86.56,>=72.15-81.48,88.52941176470588,86.56330749354005,81.48210550778526,77.05882352941177,73.06201550387597,72.14782530821816,#4683BA,#4683BA,#47A3CB,-3.6235933640718607,-14.597469340379263,2,>=-14.6--3.62,#69B5CB,16,77.46478873239437
390430408002,Census Block Group,2015,percEducLessHS,22.626262626262626,%,NA,2,2,2,>=19.13-29.82,>=14.94-25.58,>=19.51-23.13,29.817486860965122,25.57651991614256,23.129994626172273,19.132345914954612,14.935064935064934,19.509997685308832,#69B5CB,#69B5CB,#69B5CB,NA,NA,NA,NA,NA,12,22.626262626262626
390430408002,Census Block Group,2019,percEducLessHS,6.811145510835914,%,-69.89716939407342,1,1,1,>=6.81-14.72,>=6.81-7.31,>=6.81-15.35,14.72043958747668,7.3126142595978045,15.348356152966048,6.811145510835914,6.811145510835914,6.811145510835914,#87CED2,#87CED2,#87CED2,-27.065283766895806,-69.89716939407342,1,>=-69.9--27.07,#87CED2,1,6.811145510835914
390430408002,Census Block Group,2015,percFamiliesSingleParent,56.75675675675676,%,NA,5,5,5,>=53.33-66.67,>=44.86-66.67,>=39.26-66.67,66.66666666666667,66.66666666666667,66.66666666666667,53.333333333333336,44.86486486486486,39.25661284781862,#4174B0,#4174B0,#4174B0,NA,NA,NA,NA,NA,32,56.75675675675676
390430408002,Census Block Group,2019,percFamiliesSingleParent,59.171597633136095,%,4.254719639335022,5,5,5,>=47.59-59.48,>=42.45-59.48,>=39.06-59.48,59.48275862068966,59.48275862068966,59.48275862068966,47.58620689655173,42.44604316546763,39.05835543766579,#4174B0,#4174B0,#4174B0,56.765700151161276,0.10920085564612636,4,>=0.11-56.77,#4683BA,29,59.171597633136095
390430408002,Census Block Group,2015,percHH_Crowded,0,%,NA,1,1,1,>=-2.96-2.96,>=-2.96-2.96,>=-2.96-2.96,2.962962962962963,2.962962962962963,2.962962962962963,-2.962962962962963,-2.962962962962963,-2.962962962962963,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,0
390430408002,Census Block Group,2015,percHH_LangIsolated,0,%,NA,1,1,1,>=0-0.98,>=0-0,>=0-0,0.9777777777777779,0,0,0,0,0,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,0
390430408002,Census Block Group,2015,percHH_NoVehicle,24.381625441696112,%,NA,3,3,5,>=20-30,>=18.6-25.93,>=23.03-50,30,25.925925925925927,50,20,18.599562363238512,23.03009749894023,#47A3CB,#47A3CB,#4174B0,NA,NA,NA,NA,NA,28,24.381625441696112
390430408002,Census Block Group,2019,percHH_NoVehicle,13.061224489795919,%,-46.43005028098196,3,3,4,>=11.54-17.31,>=9.39-16.55,>=10.08-16.52,17.313432835820898,16.54501216545012,16.519186070219796,11.542288557213931,9.385113268608414,10.082348040629316,#47A3CB,#47A3CB,#4683BA,18.64747832180947,-47.26580803599436,3,>=-47.27-18.65,#47A3CB,19,13.061224489795919
390430408002,Census Block Group,2015,percHomeowners,16.768665850673194,%,NA,1,1,1,>=6.21-23.29,>=6.21-26.88,>=6.21-36.96,23.290004482294936,26.881720430107528,36.95901898279774,6.211180124223603,6.211180124223603,6.211180124223603,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,3,16.768665850673194
390430408002,Census Block Group,2019,percHomeowners,29.324894514767934,%,74.87911546398104,2,1,1,>=24.68-43.17,>=6.18-29.34,>=6.18-34.65,43.172150882825036,29.337899543378995,34.64952555861647,24.67596308186196,6.179775280898877,6.179775280898877,#69B5CB,#87CED2,#87CED2,95.71303203159282,52.042193870972525,5,>=52.04-95.71,#4174B0,5,29.324894514767934
390430408002,Census Block Group,2015,percMinority,52.753977968176244,%,NA,5,5,5,>=47.01-58.34,>=44.3-58.34,>=47.57-58.34,58.34464043419268,58.34464043419268,58.34464043419268,47.00753738506153,44.299674267100976,47.567236155680256,#4174B0,#4174B0,#4174B0,NA,NA,NA,NA,NA,31,52.753977968176244
390430408002,Census Block Group,2019,percMinority,53.16455696202531,%,0.7782901113101758,4,4,5,>=42.58-56.78,>=41.4-53.16,>=47.84-70.97,56.776371308016884,53.16455696202531,70.9704641350211,42.582278481012665,41.39715394566623,47.838878688818234,#4683BA,#4683BA,#4174B0,24.2278138496149,-4.9850490196079775,3,>=-4.99-24.23,#47A3CB,30,53.16455696202531
390430408002,Census Block Group,2015,percPlumbingComplete,1,%,NA,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.017304189435337,1.017304189435337,1.017304189435337,0.9922547332185887,0.9922547332185887,0.9922547332185887,#4683BA,#4683BA,#4683BA,NA,NA,NA,NA,NA,4,1
390430408002,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,-13.25581395348837,1,>=-13.26-0,#87CED2,4,1
390430408002,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,0,2,>=0-0,#69B5CB,4,1
390430408002,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,0,3,>=0-0,#47A3CB,4,1
390430408002,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,0,4,>=0-0,#4683BA,4,1
390430408002,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,11.585365853658537,0,5,>=0-11.59,#4174B0,4,1
390430408002,Census Block Group,2015,percUnemployed,0.0274442538593482,%,NA,1,1,1,>=0-0.04,>=0-0.03,>=0-0.03,0.0353253652058433,0.0274442538593482,0.029164965014021618,0,0,0,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,7,0.0274442538593482
390430408002,Census Block Group,2019,percUnemployed,0.04722222222222222,%,72.06597222222223,3,3,3,>=0.04-0.06,>=0.03-0.06,>=0.02-0.05,0.06246200607902735,0.05709876543209876,0.04781638781638782,0.04164133738601823,0.026607538802660754,0.022193054641211324,#47A3CB,#47A3CB,#47A3CB,200.53003533568906,59.011814942700354,5,>=59.01-200.53,#4174B0,17,0.04722222222222222
390430408002,Census Block Group,2015,pop_total,817,people,NA,3,2,3,>=812.8-1092.2,>=532-823,>=815.4-930.6,1092.1999999999998,823,930.6,812.8,532,815.4,#47A3CB,#69B5CB,#47A3CB,NA,NA,NA,NA,NA,14,817
390430408002,Census Block Group,2019,pop_total,474,people,-41.98286413708691,1,1,1,>=280-640.6,>=280-474,>=280-588.4,640.6,474,588.4,280,280,280,#87CED2,#87CED2,#87CED2,-22.9887014012236,-41.98286413708691,1,>=-41.98--22.99,#87CED2,4,474
390430408002,Census Block Group,2015,rentIncomeRatioMedian,44.4,ratio,NA,5,4,5,>=42.76-50,>=37-44.7,>=36.44-50,50,44.7,50,42.760000000000005,37,36.440000000000005,#4174B0,#4683BA,#4174B0,NA,NA,NA,NA,NA,30,44.4
390430408002,Census Block Group,2019,rentIncomeRatioMedian,45.4,ratio,2.2522522522522523,5,4,5,>=44.5-51,>=34.2-45.4,>=44.12-51,51,45.4,51,44.5,34.2,44.120000000000005,#4174B0,#4683BA,#4174B0,39.14846846846849,-4.673156530045938,4,>=-4.67-39.15,#4683BA,27,45.4
390430408002,Census Block Group,2015,rentMedian,608,USD,NA,4,4,5,>=576.8-640.4,>=565-635,>=571.6-704,640.4,635,704,576.8,565,571.6,#4683BA,#4683BA,#4174B0,NA,NA,NA,NA,NA,29,608
390430408002,Census Block Group,2019,rentMedian,524,USD,-13.81578947368421,2,2,1,>=503-563,>=486-555,>=443-525.6,563,555,525.6,503,486,443,#69B5CB,#69B5CB,#87CED2,1.9714770871853622,-13.81578947368421,1,>=-13.82-1.97,#87CED2,7,524
390430408002,Census Block Group,2015,size_hh_avg,2.89,people,NA,5,5,5,>=2.65-3.04,>=2.64-3.04,>=2.51-3.04,3.04,3.04,3.04,2.6500000000000004,2.64,2.506,#4174B0,#4174B0,#4174B0,NA,NA,NA,NA,NA,30,2.89
390430408002,Census Block Group,2019,size_hh_avg,1.93,people,-33.21799307958478,2,2,1,>=1.75-2.06,>=1.69-2.08,>=1.44-1.94,2.06,2.08,1.942,1.75,1.69,1.44,#69B5CB,#69B5CB,#87CED2,-17.594947720036885,-42.12328767123288,1,>=-42.12--17.59,#87CED2,7,1.93
390430408002,Census Block Group,2015,PC1,-3.828471873639854,NA,NA,1,1,1,>=-4.75--2.25,>=-4.75--3.02,>=-4.75--1.77,-2.245411006661898,-3.0206602599094223,-1.7684720087465151,-4.748434330835949,-4.748434330835949,-4.748434330835949,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,2,-3.828471873639854
390430408002,Census Block Group,2019,PC1,-3.574503818678541,NA,-6.633666469119373,1,1,1,>=-3.75--1.7,>=-3.75--2.74,>=-3.75--2.2,-1.7038920209351232,-2.7434961489052605,-2.196330232189088,-3.7543782619640167,-3.7543782619640167,-3.7543782619640167,#87CED2,#87CED2,#87CED2,24.18518705980998,-16.760387623438444,3,>=-16.76-24.19,#47A3CB,3,-3.574503818678541
390430408003,Census Block Group,2015,homeValuemedian,121200,USD,NA,1,3,4,>=51800-125660,>=95000-121200,>=95760-126263.4,125660,121200,126263.40000000001,51800,95000,95760,#87CED2,#47A3CB,#4683BA,NA,NA,NA,NA,NA,26,121200
390430408003,Census Block Group,2019,homeValuemedian,125500,USD,3.547854785478548,2,3,5,>=103260-149320,>=110100-130419,>=123820-287500,149320,130419,287500,103260,110100,123820,#69B5CB,#47A3CB,#4174B0,11.014093739757463,-1.8814003334127172,3,>=-1.88-11.01,#47A3CB,28,125500
390430408003,Census Block Group,2015,income_median,31094,USD,NA,1,2,2,>=15152-31448.6,>=25109-34750,>=28642.2-33755.4,31448.6,34750,33755.4,15152,25109,28642.2,#87CED2,#69B5CB,#69B5CB,NA,NA,NA,NA,NA,9,31094
390430408003,Census Block Group,2019,income_median,45784,USD,47.24384125554769,2,3,4,>=31727.6-45983.2,>=37058.39-49792,>=44968.8-53161.6,45983.2,49792,53161.600000000006,31727.6,37058.39,44968.8,#69B5CB,#47A3CB,#4683BA,98.3033971882592,38.977753058178976,5,>=38.98-98.3,#4174B0,22,45784
390430408003,Census Block Group,2015,income_percapita,18640,USD,NA,1,2,2,>=10504-22371,>=17289-25101,>=15934.4-19281.4,22371,25101,19281.4,10504,17289,15934.4,#87CED2,#69B5CB,#69B5CB,NA,NA,NA,NA,NA,11,18640
390430408003,Census Block Group,2019,income_percapita,23327,USD,25.144849785407725,2,2,3,>=21214-30448,>=16925-24369,>=21623.8-23749.8,30448,24369,23749.800000000003,21214,16925,21623.8,#69B5CB,#69B5CB,#47A3CB,33.628259897642636,16.17545049058948,4,>=16.18-33.63,#4683BA,18,23327
390430408003,Census Block Group,2015,percAgeOver64,8.281573498964804,%,NA,1,1,1,>=5.68-12.12,>=5.68-10.64,>=5.68-8.91,12.12153735686482,10.635155096011816,8.90890015737017,5.683836589698046,5.683836589698046,5.683836589698046,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,4,8.281573498964804
390430408003,Census Block Group,2019,percAgeOver64,11.131725417439704,%,34.41558441558441,1,2,2,>=3.82-15.82,>=7.59-15.91,>=11.12-14.67,15.816291751874575,15.91203104786546,14.669435215946844,3.8194444444444446,7.594936708860759,11.119356833642549,#87CED2,#69B5CB,#69B5CB,58.779049287663895,15.108080168353792,4,>=15.11-58.78,#4683BA,8,11.131725417439704
390430408003,Census Block Group,2015,percAgeUnder5,0,%,NA,1,1,1,>=0-3.39,>=0-1.62,>=0-2.21,3.3855185909980428,1.6200294550810015,2.2110071666940208,0,0,0,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,0
390430408003,Census Block Group,2015,percBelow200FPL,46.79089026915114,%,NA,3,3,3,>=44.75-63.17,>=31.25-54.05,>=43.43-51.29,63.16742081447964,54.054054054054056,51.28919167557623,44.75113122171946,31.254532269760695,43.43245805713914,#47A3CB,#47A3CB,#47A3CB,NA,NA,NA,NA,NA,17,46.79089026915114
390430408003,Census Block Group,2019,percBelow200FPL,31.53988868274582,%,-32.59395471784854,2,2,2,>=17.86-31.69,>=23.34-37.93,>=22.69-35.16,31.693414707655215,37.93103448275862,35.1605503911227,17.855635925256177,23.33984375,22.686722840314136,#69B5CB,#69B5CB,#69B5CB,-16.614880930517288,-37.30792197485485,2,>=-37.31--16.61,#69B5CB,11,31.53988868274582
390430408003,Census Block Group,2015,percBlueCollar,79.14691943127963,%,NA,4,3,3,>=77.59-88.8,>=71.01-83.07,>=73.15-79.3,88.7958115183246,83.07210031347962,79.30493315937754,77.59162303664922,71.01449275362319,73.15026697177727,#4683BA,#47A3CB,#47A3CB,NA,NA,NA,NA,NA,19,79.14691943127963
390430408003,Census Block Group,2019,percBlueCollar,90.27027027027027,%,14.054054054054047,5,5,4,>=88.53-100,>=86.56-100,>=81.48-90.46,100,100,90.45593419506463,88.52941176470588,86.56330749354005,81.48210550778526,#4174B0,#4174B0,#4683BA,17.71577935806266,5.007649844481184,4,>=5.01-17.72,#4683BA,26,90.27027027027027
390430408003,Census Block Group,2015,percEducLessHS,23.134328358208954,%,NA,2,2,3,>=19.13-29.82,>=14.94-25.58,>=23.13-25.85,29.817486860965122,25.57651991614256,25.851721292791538,19.132345914954612,14.935064935064934,23.129994626172273,#69B5CB,#69B5CB,#47A3CB,NA,NA,NA,NA,NA,14,23.134328358208954
390430408003,Census Block Group,2019,percEducLessHS,17.13483146067416,%,-25.93330916998911,2,2,2,>=14.72-22.63,>=7.31-18.61,>=15.35-18.61,22.629733664117445,18.61111111111111,18.606166375799884,14.72043958747668,7.3126142595978045,15.348356152966048,#69B5CB,#69B5CB,#69B5CB,-20.868207885148493,-27.065283766895806,2,>=-27.07--20.87,#69B5CB,11,17.13483146067416
390430408003,Census Block Group,2015,percFamiliesSingleParent,0,%,NA,1,1,1,>=0-13.33,>=0-7,>=0-7.71,13.333333333333334,6.997742663656885,7.710840720145351,0,0,0,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,0
390430408003,Census Block Group,2015,percHH_Crowded,0,%,NA,1,1,1,>=-2.96-2.96,>=-2.96-2.96,>=-2.96-2.96,2.962962962962963,2.962962962962963,2.962962962962963,-2.962962962962963,-2.962962962962963,-2.962962962962963,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,0
390430408003,Census Block Group,2015,percHH_LangIsolated,0,%,NA,1,1,1,>=0-0.98,>=0-0,>=0-0,0.9777777777777779,0,0,0,0,0,#87CED2,#87CED2,#87CED2,NA,NA,NA,NA,NA,1,0
390430408003,Census Block Group,2015,percHH_NoVehicle,22.857142857142858,%,NA,3,3,4,>=20-30,>=18.6-25.93,>=13.3-23.03,30,25.925925925925927,23.03009749894023,20,18.599562363238512,13.300611550122621,#47A3CB,#47A3CB,#4683BA,NA,NA,NA,NA,NA,26,22.857142857142858
390430408003,Census Block Group,2019,percHH_NoVehicle,5.47945205479452,%,-76.02739726027397,1,2,2,>=0-5.77,>=3.54-9.39,>=2.62-5.88,5.7711442786069655,9.385113268608414,5.87540676942263,0,3.5353535353535355,2.6157780838087747,#87CED2,#69B5CB,#69B5CB,-73.15187900096188,-100,1,>=-100--73.15,#87CED2,11,5.47945205479452
390430408003,Census Block Group,2015,percHomeowners,37.9454926624738,%,NA,2,2,2,>=23.29-40.37,>=26.88-46.8,>=36.96-46.39,40.36882884036627,46.80284191829485,46.38554383496959,23.290004482294936,26.881720430107528,36.95901898279774,#69B5CB,#69B5CB,#69B5CB,NA,NA,NA,NA,NA,8,37.9454926624738
390430408003,Census Block Group,2019,percHomeowners,60.48689138576779,%,59.404680613321744,3,3,3,>=43.17-61.67,>=46.65-69.59,>=45.55-68.46,61.66833868378812,69.58981612446959,68.45611583533568,43.172150882825036,46.650326797385624,45.55082444058947,#47A3CB,#47A3CB,#47A3CB,95.71303203159282,52.042193870972525,5,>=52.04-95.71,#4174B0,16,60.48689138576779
390430408003,Census Block Group,2015,percMinority,22.360248447204967,%,NA,2,3,3,>=13-24.33,>=17.67-31.1,>=22.22-37.34,24.333331286799243,31.10236220472441,37.34398496240601,12.9962282376681,17.672886937431397,22.222124157408732,#69B5CB,#47A3CB,#47A3CB,NA,NA,NA,NA,NA,14,22.360248447204967
390430408003,Census Block Group,2019,percMinority,32.467532467532465,%,45.2020202020202,3,3,3,>=28.39-42.58,>=27.79-41.4,>=23.71-36.26,42.582278481012665,41.39715394566623,36.25769110439045,28.388185654008442,27.794561933534744,23.710707665678505,#47A3CB,#47A3CB,#47A3CB,53.57348400891958,24.2278138496149,4,>=24.23-53.57,#4683BA,18,32.467532467532465
390430408003,Census Block Group,2015,percPlumbingComplete,1,%,NA,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.017304189435337,1.017304189435337,1.017304189435337,0.9922547332185887,0.9922547332185887,0.9922547332185887,#4683BA,#4683BA,#4683BA,NA,NA,NA,NA,NA,4,1
390430408003,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,-13.25581395348837,1,>=-13.26-0,#87CED2,4,1
390430408003,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,0,2,>=0-0,#69B5CB,4,1
390430408003,Census Block Group,2019,percPlumbingComplete,1,%,0,4,4,4,>=0.99-1.02,>=0.99-1.02,>=0.99-1.02,1.0220930232558139,1.0220930232558139,1.0220930232558139,0.9871977240398293,0.9871977240398293,0.9871977240398293,#4683BA,#4683BA,#4683BA,0,0,3,>=0-0,#47A3CB,4,1
